Group,pid,Name.1,Name.2,Name.3,Response,Key,Released,Response.1,Code,Time,(Trial Variable),Finger,Congruence,Repeated,Correct,double_response,questionnaire_1,questionnaire_2,questionnaire_3,questionnaire_4,questionnaire_5,questionnaire_6,questionnaire_7,questionnaire_8,questionnaire_9,questionnaire_10
Main Group,P30,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,492,,2,2,4,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,356,,1,3,4,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",index,v,Released,(based on code value),E,379,,2,4,4,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,553,,2,1,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,488,,1,1,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,446,,1,4,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,406,,1,0,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,525,,2,3,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,493,,2,4,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,488,,2,2,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,480,,2,0,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,484,,1,2,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,322,,1,3,5,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,493,,2,3,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,330,,2,1,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,390,,1,0,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,340,,2,2,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",index,v,Released,(based on code value),E,403,,2,0,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,292,,2,4,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,530,,1,3,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,508,,1,4,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,370,,1,1,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,330,,1,2,6,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,402,,1,0,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,544,,2,2,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,452,,1,2,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,374,,1,1,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,536,,2,1,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,530,,2,4,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,441,,2,0,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,505,,1,4,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,322,,2,3,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,358,,1,3,7,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,338,,1,4,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,432,,1,3,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 2","AI_Blue (2, m5basecon.bmp)",middle,b,Released,(based on code value),C,580,,2,1,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,558,,1,0,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,533,,2,2,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 1","AI_Blue (1, i5basecon.bmp)",index,v,Released,(based on code value),C,583,,1,1,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,475,,1,2,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,488,,2,3,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,479,,2,0,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,416,,2,4,8,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,408,,1,4,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",index,v,Released,(based on code value),E,392,,2,3,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,484,,1,0,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",index,v,Released,(based on code value),E,483,,2,1,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,478,,2,4,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,443,,1,3,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,478,,2,0,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,540,,1,2,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,312,,2,2,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,457,,1,1,9,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,380,,1,3,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,291,,2,4,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,355,,2,0,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,432,,2,2,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,466,,2,3,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,343,,2,1,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,540,,1,4,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,346,,1,2,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,485,,1,1,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P30,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,404,,1,0,10,,0,70,94,84,55,57,12,14,70,67,65
Main Group,P24,AI_Block,"AI_Trial, 8","AI_Blue (8, m5inc.bmp)",middle,b,Released,(based on code value),C,574,,2,4,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,441,,1,4,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,478,,2,0,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,508,,1,0,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,491,,1,1,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,474,,2,2,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,444,,1,2,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,376,,1,3,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,375,,2,1,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,401,,2,3,1,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,415,,1,2,2,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,395,,1,3,2,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,391,,1,4,2,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,363,,1,0,2,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,434,,1,1,2,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,443,,2,1,2,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",index,v,Released,(based on code value),E,378,,2,4,2,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 10","AI_Blue (10, m5base.bmp)",middle,b,Released,(based on code value),C,656,,2,0,2,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,597,,2,2,2,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,513,,2,3,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,466,,1,0,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,390,,2,0,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,395,,2,1,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 3","AI_Blue (3, i5baseinc.bmp)",index,v,Released,(based on code value),C,615,,1,2,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,498,,2,2,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,393,,1,3,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,393,,1,4,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,495,,1,1,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,449,,2,4,3,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,469,,1,4,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 4","AI_Blue (4, m5baseinc.bmp)",middle,b,Released,(based on code value),C,593,,2,2,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,461,,1,0,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,519,,2,1,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,483,,2,0,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,410,,1,2,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,548,,1,1,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,480,,2,4,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,564,,2,3,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,436,,1,3,4,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,546,,2,2,5,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,456,,1,0,5,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 6","AI_Blue (6, m5con.bmp)",middle,b,Released,(based on code value),C,675,,2,3,5,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,343,,1,1,5,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,438,,1,2,5,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",index,v,Released,(based on code value),E,466,,2,4,5,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,543,,2,1,5,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,484,,2,0,5,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,628,,1,4,5,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,416,,1,3,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,509,,2,4,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,419,,2,3,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,381,,1,0,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 7","AI_Blue (7, i5inc.bmp)",index,v,Released,(based on code value),C,624,,1,4,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,490,,2,0,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",index,v,Released,(based on code value),E,560,,2,2,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,484,,1,1,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,438,,2,1,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,562,,1,2,6,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 2","AI_Final_Stage (2, m4basecon.bmp)",middle,b,Released,(based on code value),C,463,,2,1,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,413,,1,0,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 8","AI_Blue (8, m5inc.bmp)",middle,b,Released,(based on code value),C,590,,2,4,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,523,,1,4,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,432,,2,2,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,479,,1,1,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,492,,2,3,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,450,,1,2,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,420,,2,0,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,490,,1,3,7,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 1","AI_Final_Stage (1, i4basecon.bmp)",index,v,Released,(based on code value),C,479,,1,1,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 4","AI_Final_Stage (4, m4baseinc.bmp)",middle,b,Released,(based on code value),C,418,,2,2,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 10","AI_Final_Stage (10, m4base.bmp)",middle,b,Released,(based on code value),C,417,,2,0,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 8","AI_Final_Stage (8, m4inc.bmp)",middle,b,Released,(based on code value),C,460,,2,4,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 9","AI_Final_Stage (9, i4base.bmp)",index,v,Released,(based on code value),C,470,,1,0,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 5","AI_Final_Stage (5, i4con.bmp)",index,v,Released,(based on code value),C,498,,1,3,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 6","AI_Final_Stage (6, m4con.bmp)",middle,b,Released,(based on code value),C,410,,2,3,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 3","AI_Final_Stage (3, i4baseinc.bmp)",index,v,Released,(based on code value),C,399,,1,2,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 7","AI_Final_Stage (7, i4inc.bmp)",index,v,Released,(based on code value),C,521,,1,4,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 2","AI_Blue (2, m5basecon.bmp)",middle,b,Released,(based on code value),C,593,,2,1,8,,0,98,16,88,75,79,27,65,24,89,22
Main Group,P24,AI_Block,"AI_Trial, 8","AI_Blue (8, m5inc.bmp)",middle,b,Released,(based on code value),C,578,,2,4,9,,0,98,16,88,75,79,27,65,24,89,22
